ret,vol,sharpe
0.10332245241237462,0.17932903181903181,0.5761613240439589
0.11891223967542665,0.18582239995077957,0.6399241410450193
0.06372989328725866,0.1184249120783022,0.5381460046609166
0.07158512730243487,0.21617977202280445,0.3311370283750853
0.07877445368266149,0.19958982915257578,0.3946817030563347
0.07109023801256512,0.1959895455897434,0.36272464328977677
0.07597135964413353,0.12177156535815278,0.623884232913387
0.11551089683496567,0.2264248053617287,0.5101512471234294
0.09478906755536444,0.1846287062253489,0.5134037360347934
0.08835870888973667,0.18259198421733658,0.4839134054459071
0.052181207443438245,0.16201859638297947,0.3220692476565612
0.12102025058108783,0.16785146287308036,0.7209961028018945
0.0451396439611366,0.219212254662831,0.2059175205809803
0.021253286152166838,0.13707150555042938,0.1550525476963382
0.09826309395159737,0.19863781558410096,0.49468472890044396
0.08247628347334524,0.1976808408532161,0.4172194084027917
0.09781897418366613,0.16017019836497193,0.6107189426135994
0.10616736836192317,0.1677986346639687,0.6327069858138746
0.09376073174660383,0.20683836318202906,0.45330435952101045
0.07416367878670369,0.17993062890212688,0.4121792895363299
0.07762903875562932,0.18012567091635245,0.43097154537000465
0.06925700933509067,0.1484742706561881,0.46645798648484005
0.028435960903154128,0.16962296264076246,0.1676421662518505
0.14006229168365544,0.18569219720651803,0.7542712822116312
0.13159044754650343,0.16675758301292443,0.7891122260767273
0.1183694656712588,0.19633540091812207,0.6028941551942664
0.05812246150083858,0.22566544280372566,0.25756031042551364
0.07614371837775694,0.13304001007857919,0.5723369859396671
0.09294822992934108,0.21013565419089453,0.4423248890685808
0.090445710375618,0.14482721167060975,0.6245077104800218
0.1420415191248784,0.20970635680838698,0.6773353048837936
0.08229189841770038,0.16818552903562062,0.4892923837714449
0.10875522582866265,0.13284689438349673,0.8186508712406383
0.1147924919593462,0.2574203944980709,0.44593394467898867
0.1307119505104894,0.21931913945944428,0.5959897108508406
0.06751610788008132,0.17831844436975924,0.3786266088104752
0.06272894479403647,0.17854000092564412,0.35134392555627325
0.11857409023253412,0.21683274751873016,0.5468458597209428
0.10144663149125548,0.16987899723626057,0.5971699453238929
0.10986787747196242,0.14672701023225948,0.748791086917457
0.07685770301907308,0.12939300745892096,0.593986526230743
0.11508826337054358,0.17895817349519247,0.6431014640056958
0.05755007069781275,0.11948855109189294,0.4816366938247811
0.13007016978042985,0.2272163232792937,0.5724508164871057
0.058016627319980744,0.16181433625085676,0.3585382399618721
0.08747784518911467,0.1242532169586181,0.7040288157549169
0.11107696140930136,0.22939958590804274,0.4842073318032393
0.05729176659689315,0.21070750373541783,0.27190188095452705
0.04878539128583728,0.17492297339799392,0.27889642131132886
0.08204826986750954,0.22408897195528163,0.3661414890326812
0.09001839345884795,0.18758545454620357,0.4798793897779308
0.07450842163143047,0.13605399110957248,0.5476386324560251
0.08446922845545282,0.20858352953541656,0.4049659560541204
0.07627475397816315,0.19585516744573725,0.38944468493176465
0.12157530607571725,0.1856307450609889,0.6549308738472915
0.053731080310027844,0.13461521973065665,0.39914565691409243
0.12693910287369078,0.15927062221739172,0.7970026179745127
0.12026798139673646,0.18035789097647842,0.6668296060992494
0.1167267602643598,0.16348597907625279,0.7139863670505735
0.059846369695637676,0.15054635162776533,0.39752786466464046
0.10276302592831145,0.1619610788404395,0.6344921055357462
0.11548474775384479,0.21632356340211192,0.5338519111724161
0.057208601901414816,0.1697512583788961,0.33701430226644574
0.11917334640965947,0.2279730893769973,0.5227518157311254
0.11299745020049064,0.1650973554494668,0.6844291956879772
0.0658174984547651,0.15421769830243096,0.4267830422789264
0.11323598851600025,0.1384987801540135,0.8175955657521279
0.05747037942499651,0.13219626259679088,0.434735281437462
0.1060405637665689,0.1879333664174744,0.5642455397250259
0.09213278832858206,0.2147749524854847,0.4289736175581682
0.12024181275948737,0.14381835939651655,0.8360671979852926
0.07761053642476988,0.14845170533896904,0.5227998981052923
0.07924127203616327,0.1862081421362829,0.4255521328286912
0.0762861893885467,0.13412120239428496,0.568785456935311
0.07382755077601477,0.11644854277006379,0.6339929124041741
0.06820648428277366,0.16131136577226585,0.4228250375058219
0.07044016682803983,0.12437176304326168,0.5663678402913513
0.08952949217910852,0.23595107192660078,0.3794409215778396
0.1070490020745022,0.19015460999195158,0.562957700994118
0.11472650343751725,0.17852276653210405,0.6426435443844961
0.11482813179836464,0.22074236044007228,0.5201907398717813
0.12742482201147368,0.17727656738360248,0.7187911176988419
0.11557389796252203,0.2351733573453908,0.49144128938374054
0.1353170108166272,0.21636098748514723,0.6254224127439632
0.10249804723109905,0.20366917895564918,0.5032575265274621
0.12869588527973547,0.16400302663429503,0.7847165257913818
0.11976296690031353,0.15530239282858857,0.7711598303092415
0.10247130850587194,0.19011970642736792,0.5389830987616184
0.05008047439799908,0.1368752872385327,0.36588397663578076
